13-2-11_v,13-2-10_v,13-2-13_v,13-2-12_v,13-2-6_v,13-2-5_v,13-2-4_v,13-2-3_v,13-2-2_v,13-2-1_v,13-2-0_v,13-2-9_v,13-2-8_v,csvTime,13-2-7_v
5,6007,0.0,2056,10,7,9,11,6969,6964,6958,95,10,2024-08-20 07:05:49,3
11,6002,0.0,2462,10,7,10,11,6970,6963,6957,95,10,2024-08-20 07:06:49,3
12,6001,0.0,2650,9,6,9,10,6969,6963,6957,96,10,2024-08-20 07:07:49,2
10,6002,0.0,2649,9,6,9,10,6970,6964,6959,95,10,2024-08-20 07:08:50,2
6,6003,0.0,1803,10,7,9,10,6969,6963,6957,95,10,2024-08-20 07:09:50,3
7,5998,0.0,2397,9,6,8,10,6971,6964,6958,95,9,2024-08-20 07:10:50,2
6,6005,0.0,2258,9,6,9,10,6966,6960,6955,95,9,2024-08-20 07:11:51,3
11,6000,0.0,2600,9,6,9,10,6968,6962,6956,95,10,2024-08-20 07:12:51,2
10,6000,0.0,2658,9,6,9,10,6970,6964,6958,95,10,2024-08-20 07:13:51,2
10,5996,0.0,1805,11,9,10,12,6969,6963,6957,96,11,2024-08-20 07:14:52,3
4,6005,0.0,2578,9,6,8,10,6969,6963,6957,95,9,2024-08-20 07:15:52,2
13,6002,0.0,2686,9,6,9,10,6971,6965,6959,95,10,2024-08-20 07:16:52,2
10,5996,0.0,2787,9,6,9,10,6967,6960,6954,95,9,2024-08-20 07:17:52,2
8,6002,0.0,2035,10,7,9,10,6967,6962,6956,96,10,2024-08-20 07:18:52,2
11,6000,0.0,2459,9,6,9,10,6970,6963,6957,95,10,2024-08-20 07:19:53,2
5,6000,0.0,2688,9,6,8,10,6968,6963,6957,95,9,2024-08-20 07:20:53,2
6,6002,0.0,2737,9,6,9,10,6968,6963,6956,95,10,2024-08-20 07:21:53,2
13,6004,0.0,1354,10,8,10,11,6966,6960,6955,95,11,2024-08-20 07:22:53,3
4,6004,0.0,2606,9,6,9,10,6968,6962,6956,96,10,2024-08-20 07:23:53,2
14,6014,0.0,1503,10,9,10,11,6967,6962,6956,96,11,2024-08-20 07:24:53,3
10,6003,0.0,2771,9,6,8,10,6970,6964,6959,95,9,2024-08-20 07:25:54,2
10,6003,0.0,1376,11,9,11,12,6970,6964,6958,95,11,2024-08-20 07:26:54,3
10,6003,0.0,2749,9,6,8,10,6968,6963,6957,95,9,2024-08-20 07:27:54,2
14,6004,0.0,2712,9,6,9,10,6969,6963,6957,95,10,2024-08-20 07:28:54,2
11,6000,0.0,2285,10,7,9,10,6969,6963,6958,96,10,2024-08-20 07:29:54,2
14,6003,0.0,1668,10,8,10,11,6969,6963,6958,96,11,2024-08-20 07:30:54,3
14,6003,0.0,1780,10,7,10,11,6972,6966,6960,96,11,2024-08-20 07:31:55,3
8,6004,0.0,2783,9,6,9,10,6970,6964,6958,95,10,2024-08-20 07:32:55,2
4,6006,0.0,2534,9,6,9,10,6968,6962,6957,95,10,2024-08-20 07:33:55,2
14,6015,0.0,2515,9,6,9,10,6968,6963,6957,96,10,2024-08-20 07:34:55,2
13,6012,0.0,2766,9,6,9,10,6970,6964,6959,96,10,2024-08-20 07:35:55,2
13,6013,0.0,2768,9,6,9,10,6970,6964,6958,96,10,2024-08-20 07:36:56,2
14,6010,0.0,2698,9,6,9,10,6971,6965,6959,96,10,2024-08-20 07:37:56,2
12,5999,0.0,2642,9,6,9,10,6969,6963,6958,95,10,2024-08-20 07:38:56,2
12,5998,0.0,2711,9,6,9,10,6968,6962,6957,95,10,2024-08-20 07:39:56,2
6,6009,0.0,2714,9,6,9,10,6970,6965,6959,96,10,2024-08-20 07:40:56,2
13,6010,0.0,2750,9,6,9,10,6972,6966,6961,95,10,2024-08-20 07:41:57,2
6,6009,0.0,2751,9,6,9,10,6972,6966,6960,95,10,2024-08-20 07:42:57,2
12,6009,0.0,2591,9,6,9,10,6971,6966,6961,95,10,2024-08-20 07:43:57,2
6,6006,0.0,2735,9,6,9,10,6968,6963,6957,95,10,2024-08-20 07:44:57,2
13,5999,0.0,2762,9,6,9,10,6973,6967,6962,95,10,2024-08-20 07:45:57,2
12,6001,0.0,2707,9,6,9,10,6968,6963,6957,95,10,2024-08-20 07:46:57,2
10,6008,0.0,907,14,14,15,15,6968,6963,6958,96,15,2024-08-20 07:47:57,3
5,6009,0.0,2166,10,7,9,10,6969,6964,6958,95,10,2024-08-20 07:48:58,2
10,6006,0.0,2711,9,6,9,10,6967,6962,6957,95,10,2024-08-20 07:49:58,2
11,6006,0.0,2774,9,6,9,10,6969,6964,6959,95,10,2024-08-20 07:50:58,2
13,6005,0.0,2802,9,6,9,10,6970,6965,6960,95,10,2024-08-20 07:51:58,2
4,6008,0.0,2476,9,6,9,10,6969,6964,6958,95,10,2024-08-20 07:52:58,2
4,6008,0.0,2324,9,7,9,10,6968,6963,6958,96,10,2024-08-20 07:53:59,2
12,6008,0.0,2528,9,6,8,10,6970,6965,6960,95,9,2024-08-20 07:54:59,2
3,6009,0.0,2168,9,7,9,10,6970,6965,6960,95,10,2024-08-20 07:55:59,2
10,6010,0.0,2448,10,6,9,10,6971,6966,6961,96,10,2024-08-20 07:57:00,2
9,6008,0.0,2683,9,6,9,10,6970,6965,6960,95,10,2024-08-20 07:58:00,2
5,6009,0.0,2299,9,6,9,10,6968,6964,6960,95,10,2024-08-20 08:00:00,2
11,6010,0.0,2817,9,6,9,10,6968,6964,6959,95,10,2024-08-20 08:01:00,2
9,6010,0.0,1934,10,7,9,10,6969,6965,6960,96,10,2024-08-20 08:02:00,2
12,6008,0.0,575,11,10,11,12,6970,6965,6960,96,11,2024-08-20 08:03:00,3
14,6009,0.0,2701,9,6,9,10,6971,6965,6960,96,10,2024-08-20 08:04:01,2
13,6010,0.0,2759,9,6,9,10,6970,6964,6958,95,10,2024-08-20 08:05:01,2
12,6008,0.0,2389,10,6,9,10,6970,6964,6959,96,10,2024-08-20 08:06:01,2
12,6009,0.0,2684,9,6,9,10,6970,6965,6959,95,10,2024-08-20 08:07:01,2
11,6009,0.0,2322,9,6,9,10,6971,6965,6959,95,10,2024-08-20 08:08:01,2
8,6009,0.0,2675,9,6,9,10,6969,6964,6959,95,10,2024-08-20 08:09:01,2
12,6009,0.0,2682,9,6,9,10,6969,6964,6959,96,10,2024-08-20 08:10:01,2
5,6009,0.0,2741,9,6,9,10,6969,6964,6959,96,10,2024-08-20 08:11:02,2
5,6008,0.0,2652,9,6,9,10,6967,6962,6956,95,10,2024-08-20 08:12:02,2
4,6000,0.0,2404,9,6,9,10,6965,6960,6954,95,10,2024-08-20 08:13:02,2
5,5992,0.0,2113,9,6,8,9,6969,6963,6957,94,9,2024-08-20 08:14:03,3
14,5993,0.0,2354,10,7,9,11,6970,6963,6957,95,10,2024-08-20 08:15:03,2
9,5990,0.0,1875,10,8,10,11,6970,6964,6958,95,10,2024-08-20 08:16:03,3
6,5978,0.0,1370,11,9,10,11,6968,6962,6955,95,11,2024-08-20 08:17:03,3
6,5989,0.0,2493,9,6,9,10,6969,6962,6955,95,10,2024-08-20 08:18:04,3
12,5991,0.0,2253,9,6,9,10,6967,6961,6954,95,10,2024-08-20 08:19:04,2
8,5987,0.0,2575,9,6,9,10,6969,6962,6956,95,9,2024-08-20 08:20:05,3
12,5995,0.0,2619,9,6,9,10,6969,6962,6955,95,10,2024-08-20 08:21:05,2
12,6000,0.0,2499,9,6,9,10,6969,6962,6955,95,10,2024-08-20 08:22:05,2
6,5991,0.0,2586,9,6,9,10,6970,6963,6957,95,10,2024-08-20 08:23:05,2
5,5997,0.0,2626,9,6,9,10,6968,6962,6956,95,10,2024-08-20 08:24:06,2
15,5995,0.0,2762,9,6,9,10,6968,6962,6956,95,10,2024-08-20 08:25:06,2
6,5992,0.0,2631,9,6,9,10,6967,6960,6953,95,10,2024-08-20 08:26:06,2
6,5999,0.0,2567,9,6,9,10,6968,6961,6953,95,10,2024-08-20 08:27:06,3
17,5994,0.0,2096,10,8,10,11,6968,6960,6953,96,11,2024-08-20 08:28:07,3
15,5998,0.0,1951,10,8,10,11,6969,6962,6954,96,10,2024-08-20 08:29:07,3
16,5992,0.0,2706,9,6,9,10,6969,6962,6954,95,10,2024-08-20 08:30:07,2
15,5988,0.0,2711,9,6,9,10,6972,6965,6958,95,10,2024-08-20 08:31:07,2
6,5994,0.0,2670,9,6,8,9,6968,6961,6955,94,9,2024-08-20 08:32:07,2
13,5999,0.0,1854,10,8,10,11,6968,6961,6954,95,11,2024-08-20 08:33:08,3
15,5988,0.0,2649,9,6,9,10,6970,6963,6956,95,10,2024-08-20 08:34:08,2
9,5994,0.0,2695,9,6,9,10,6970,6963,6956,95,10,2024-08-20 08:35:08,2
16,6000,0.0,1377,10,9,10,12,6967,6960,6953,95,11,2024-08-20 08:36:08,3
7,5994,0.0,2756,9,6,9,10,6968,6962,6956,95,10,2024-08-20 08:37:08,2
12,5991,0.0,1873,10,7,9,11,6968,6961,6955,95,10,2024-08-20 08:38:09,3
14,5994,0.0,2612,9,6,8,10,6967,6961,6954,95,9,2024-08-20 08:39:10,2
6,5992,0.0,2588,9,6,9,10,6968,6961,6954,95,10,2024-08-20 08:40:10,2
16,5989,0.0,2624,9,6,9,10,6968,6960,6953,95,10,2024-08-20 08:41:10,2
11,5995,0.0,2330,9,6,9,10,6970,6963,6956,95,10,2024-08-20 08:42:11,3
14,5994,0.0,1984,10,8,10,11,6969,6962,6955,95,11,2024-08-20 08:43:11,3
14,5991,0.0,2577,9,6,9,10,6970,6963,6956,95,10,2024-08-20 08:44:11,2
8,6020,0.0,2748,9,6,9,10,6970,6964,6958,96,10,2024-08-20 08:45:11,2
16,6017,0.0,834,11,9,10,11,6973,6966,6959,95,11,2024-08-20 08:46:12,3
5,6007,0.0,1827,11,10,12,14,6969,6963,6957,96,12,2024-08-20 08:47:12,3
7,6011,0.0,2594,9,6,9,10,6971,6965,6959,95,10,2024-08-20 08:48:13,2
5,6011,0.0,2226,10,6,9,10,6969,6964,6958,96,10,2024-08-20 08:49:13,2
4,6011,0.0,2632,9,6,9,10,6971,6965,6959,95,10,2024-08-20 08:50:13,2
10,6006,0.0,2672,9,6,9,10,6958,6951,6945,95,10,2024-08-20 08:51:13,2
13,5995,0.0,2474,9,6,9,10,6954,6949,6943,95,10,2024-08-20 08:52:14,2
11,6000,0.0,2334,9,6,9,10,6954,6948,6943,95,10,2024-08-20 08:53:14,2
4,6000,0.0,688,12,12,12,13,6954,6948,6943,96,12,2024-08-20 08:54:15,3
12,5997,0.0,2712,9,6,9,10,6957,6951,6945,95,10,2024-08-20 08:55:15,2
7,5989,0.0,2387,9,6,9,10,6956,6949,6943,95,10,2024-08-20 08:56:15,3
10,6002,0.0,1659,10,8,9,10,6956,6950,6943,95,10,2024-08-20 08:57:16,3
10,6008,0.0,2554,9,6,9,10,6954,6949,6943,95,10,2024-08-20 08:58:16,3
5,6000,0.0,2497,9,6,9,10,6954,6948,6942,95,10,2024-08-20 09:00:17,3
14,5999,0.0,1563,10,8,10,10,6954,6948,6942,95,10,2024-08-20 09:01:17,3
5,5995,0.0,2597,9,6,9,10,6955,6950,6944,95,10,2024-08-20 09:02:17,2
10,5996,0.0,2570,9,6,9,10,6955,6949,6943,95,10,2024-08-20 09:03:18,2
4,6002,0.0,2356,9,6,9,10,6954,6948,6943,95,10,2024-08-20 09:04:18,2
5,6002,0.0,1415,10,8,10,11,6954,6948,6942,95,10,2024-08-20 09:05:19,3
10,5994,0.0,2280,9,7,9,10,6954,6948,6942,95,10,2024-08-20 09:06:19,2
3,6011,0.0,742,12,12,13,13,6954,6948,6943,95,13,2024-08-20 09:07:19,3
7,6008,0.0,2274,9,7,9,10,6955,6949,6943,95,10,2024-08-20 09:08:19,2
14,6008,0.0,1411,10,8,10,11,6954,6948,6942,95,10,2024-08-20 09:09:19,3
6,6008,0.0,2269,10,7,9,10,6957,6951,6945,95,10,2024-08-20 09:10:20,2
8,6006,0.0,2438,9,6,9,10,6953,6948,6943,95,10,2024-08-20 09:11:20,2
10,6009,0.0,2206,10,7,9,10,6955,6949,6943,96,10,2024-08-20 09:12:20,3
11,6007,0.0,2241,9,6,9,10,6952,6947,6941,95,10,2024-08-20 09:13:20,2
3,6005,0.0,2608,9,6,9,10,6951,6945,6940,95,10,2024-08-20 09:14:21,2
15,6001,0.0,2605,9,6,9,10,6951,6945,6939,94,10,2024-08-20 09:15:22,3
11,6004,0.0,2730,9,6,9,10,6950,6944,6939,95,10,2024-08-20 09:16:22,2
5,5999,0.0,1747,10,8,10,11,6953,6948,6942,95,11,2024-08-20 09:17:23,3
5,6007,0.0,1984,9,7,9,10,6949,6943,6937,95,10,2024-08-20 09:18:23,3
13,6009,0.0,1225,11,9,10,11,6953,6947,6941,95,11,2024-08-20 09:19:24,3
7,6011,0.0,923,14,14,15,16,6948,6943,6937,96,14,2024-08-20 09:20:24,3
3,6009,0.0,1269,11,10,11,12,6952,6947,6942,95,12,2024-08-20 09:21:25,3
14,6005,0.0,2798,9,6,9,10,6954,6948,6943,95,10,2024-08-20 09:22:25,2
15,5994,0.0,1208,11,10,11,13,6951,6945,6938,95,12,2024-08-20 09:23:26,3
12,5996,0.0,959,11,9,10,11,6956,6950,6944,96,11,2024-08-20 09:24:26,3
5,5997,0.0,2421,9,7,9,10,6952,6947,6941,95,10,2024-08-20 09:25:27,3
14,5999,0.0,2537,9,6,9,10,6954,6949,6943,95,10,2024-08-20 09:26:27,2
5,6010,0.0,2112,10,7,9,11,6949,6944,6938,96,10,2024-08-20 09:27:28,3
11,6002,0.0,2741,9,6,9,10,6954,6948,6943,95,10,2024-08-20 09:28:28,2
7,6002,0.0,2439,9,6,9,10,6952,6946,6940,95,10,2024-08-20 09:29:29,2
11,6004,0.0,2748,9,6,9,10,6953,6947,6941,95,10,2024-08-20 09:30:29,2
9,5999,0.0,2691,9,6,9,10,6951,6945,6939,95,10,2024-08-20 09:31:30,2
11,6003,0.0,1953,9,8,9,10,6951,6945,6939,95,10,2024-08-20 09:32:30,3
4,6001,0.0,2390,10,7,9,10,6951,6946,6940,95,10,2024-08-20 09:33:31,3
13,6003,0.0,2243,9,7,9,10,6953,6947,6941,95,10,2024-08-20 09:34:32,3
14,6005,0.0,1102,11,9,10,11,6952,6946,6940,95,11,2024-08-20 09:35:33,3
4,6008,0.0,2524,9,6,9,10,6949,6944,6938,95,10,2024-08-20 09:36:33,2
5,6004,0.0,2683,9,6,9,10,6951,6945,6939,95,10,2024-08-20 09:37:33,2
5,6004,0.0,1606,10,8,10,11,6953,6947,6941,95,10,2024-08-20 09:38:34,3
15,6008,0.0,2478,9,7,9,10,6952,6946,6940,95,10,2024-08-20 09:39:35,2
7,6004,0.0,2524,9,6,9,10,6954,6948,6942,95,10,2024-08-20 09:40:35,2
14,6007,0.0,1905,10,7,9,11,6954,6948,6942,96,10,2024-08-20 09:41:35,3
13,6006,0.0,685,14,14,14,15,6955,6949,6942,96,15,2024-08-20 09:42:35,3
13,6006,0.0,2751,9,6,9,10,6953,6948,6943,95,10,2024-08-20 09:43:36,2
4,6004,0.0,2736,9,6,9,10,6946,6940,6935,95,10,2024-08-20 09:44:36,2
6,6001,0.0,2265,10,7,9,10,6946,6941,6935,95,10,2024-08-20 09:45:37,3
8,6004,0.0,2454,9,6,9,10,6949,6943,6937,95,10,2024-08-20 09:46:37,2
15,6000,0.0,2642,9,6,9,10,6947,6941,6935,95,10,2024-08-20 09:47:37,2
12,6004,0.0,2197,9,7,9,10,6949,6943,6937,95,10,2024-08-20 09:48:38,3
14,6006,0.0,1385,11,10,11,12,6947,6941,6935,95,12,2024-08-20 09:49:39,3
5,5999,0.0,2629,9,6,9,10,6956,6950,6945,95,10,2024-08-20 09:50:39,2
4,6003,0.0,1862,9,7,9,10,6946,6940,6935,95,10,2024-08-20 09:51:39,3
15,6004,0.0,2671,9,6,9,10,6948,6941,6935,95,10,2024-08-20 09:52:40,2
10,6005,0.0,1039,10,8,10,10,6947,6941,6935,95,10,2024-08-20 09:53:40,3
10,5999,0.0,1206,10,9,10,11,6947,6940,6932,95,11,2024-08-20 09:54:41,3
12,6002,0.0,1025,11,10,11,11,6946,6939,6933,95,11,2024-08-20 09:55:42,3
5,6002,0.0,2751,9,6,9,10,6944,6938,6932,95,10,2024-08-20 09:56:42,2
10,6004,0.0,1305,10,7,9,10,6949,6943,6937,95,10,2024-08-20 09:57:43,3
9,6000,0.0,1539,10,8,10,11,6947,6941,6935,95,11,2024-08-20 09:58:43,3
12,6004,0.0,0,2,0,0,0,6971,6965,6959,100,2,2024-08-20 11:00:57,1
5,6004,0.0,0,2,0,0,0,6971,6965,6960,100,2,2024-08-20 11:01:57,1
9,6001,0.0,0,2,0,0,0,6972,6966,6961,100,2,2024-08-20 11:02:57,1
14,6004,0.0,319,38,39,40,42,6969,6963,6957,97,39,2024-08-20 11:03:58,8
11,5999,0.0,2600,9,6,9,10,6969,6963,6957,95,10,2024-08-20 11:04:58,2
13,5995,0.0,2736,9,6,9,10,6968,6963,6957,95,10,2024-08-20 11:05:58,2
3,5997,0.0,1310,10,8,10,11,6970,6965,6960,96,11,2024-08-20 11:06:59,3
3,5996,0.0,2610,10,6,9,10,6969,6964,6959,95,10,2024-08-20 11:07:59,2
15,5997,0.0,2783,9,6,9,10,6972,6965,6959,95,10,2024-08-20 11:08:59,2
11,5998,0.0,2790,9,6,9,10,6973,6967,6961,95,10,2024-08-20 11:10:00,2
14,5997,0.0,2702,9,6,9,10,6970,6964,6959,95,10,2024-08-20 11:11:00,2
0,6001,0.0,2865,9,6,9,10,6970,6965,6960,95,10,2024-08-20 11:12:00,2
6,6004,0.0,2849,9,6,9,10,6969,6964,6958,95,10,2024-08-20 11:13:00,2
10,6003,0.0,2642,9,6,9,10,6971,6966,6961,95,10,2024-08-20 11:14:01,2
4,6003,0.0,2301,10,7,9,10,6970,6964,6959,96,10,2024-08-20 11:15:01,2
3,6005,0.0,2561,9,6,9,10,6970,6964,6959,95,10,2024-08-20 11:16:01,2
8,6004,0.0,2369,10,7,9,10,6970,6965,6960,95,10,2024-08-20 11:17:02,2
13,6005,0.0,2327,10,7,9,10,6971,6965,6960,96,10,2024-08-20 11:18:02,2
5,6005,0.0,2795,9,6,9,10,6970,6964,6959,95,10,2024-08-20 11:19:02,2
14,6005,0.0,2166,9,6,9,10,6970,6964,6958,95,10,2024-08-20 11:20:03,2
8,6006,0.0,2645,9,6,9,10,6969,6964,6958,95,10,2024-08-20 11:21:03,2
13,6006,0.0,2586,9,6,9,10,6971,6965,6960,95,10,2024-08-20 11:22:03,2
8,6005,0.0,2735,9,6,9,10,6971,6966,6962,95,10,2024-08-20 11:23:03,2
14,6005,0.0,2686,9,6,9,10,6970,6964,6959,95,10,2024-08-20 11:24:04,2
11,6004,0.0,2922,9,6,9,10,6970,6965,6960,95,10,2024-08-20 11:25:04,2
12,6005,0.0,2751,9,6,9,10,6970,6964,6959,95,10,2024-08-20 11:26:04,2
3,6005,0.0,2589,9,6,9,10,6970,6964,6959,95,10,2024-08-20 11:27:04,2
3,6004,0.0,2172,10,7,9,11,6970,6965,6960,96,10,2024-08-20 11:28:04,3
10,6004,0.0,2631,9,6,9,10,6969,6964,6959,96,10,2024-08-20 11:29:04,2
8,6004,0.0,2420,10,6,9,10,6970,6963,6957,95,10,2024-08-20 11:30:04,2
15,6004,0.0,2320,10,6,9,10,6970,6964,6957,96,10,2024-08-20 11:31:04,2
10,6004,0.0,2586,9,6,9,10,6971,6964,6957,96,10,2024-08-20 11:32:04,2
15,6004,0.0,1817,10,7,9,10,6970,6963,6956,96,11,2024-08-20 11:33:04,3
15,6003,0.0,1771,9,7,9,10,6971,6964,6957,95,10,2024-08-20 11:34:05,3
15,6004,0.0,2595,9,6,9,10,6971,6964,6957,96,10,2024-08-20 11:35:05,2
10,6003,0.0,2783,9,6,9,10,6970,6964,6958,95,10,2024-08-20 11:36:05,2
10,6001,0.0,2648,9,6,9,10,6970,6964,6958,95,10,2024-08-20 11:37:05,2
10,6003,0.0,2637,9,6,9,10,6971,6965,6958,95,10,2024-08-20 11:38:05,2
9,6003,0.0,2716,9,6,9,10,6970,6963,6957,95,10,2024-08-20 11:39:05,2
9,6001,0.0,2754,9,6,9,10,6970,6963,6957,95,10,2024-08-20 11:40:05,2
4,6003,0.0,2507,9,6,9,10,6969,6963,6957,95,10,2024-08-20 11:41:05,2
12,6003,0.0,2632,9,6,9,10,6969,6963,6957,96,10,2024-08-20 11:42:06,2
4,6003,0.0,2703,9,6,9,10,6970,6964,6958,96,10,2024-08-20 11:43:06,2
10,6002,0.0,2521,9,6,9,10,6971,6964,6958,95,10,2024-08-20 11:44:06,2
10,6002,0.0,0,2,0,0,0,6970,6964,6958,100,3,2024-08-20 11:45:06,1
5,6003,0.0,0,2,0,0,0,6970,6964,6957,100,2,2024-08-20 11:46:06,1
13,6002,0.0,0,2,0,0,0,6971,6964,6958,100,3,2024-08-20 11:47:06,1
16,6002,0.0,0,2,0,0,0,6971,6964,6957,100,2,2024-08-20 11:48:07,1
6,6001,0.0,0,2,0,0,0,6971,6965,6959,100,2,2024-08-20 11:49:07,1
13,5999,0.0,2708,9,6,9,10,6970,6964,6958,95,10,2024-08-20 11:50:07,2
4,5997,0.0,2750,9,6,9,10,6967,6961,6955,95,10,2024-08-20 11:51:07,2
10,5995,0.0,2776,9,6,9,10,6971,6964,6958,95,10,2024-08-20 11:52:07,2
13,5996,0.0,2597,9,6,9,10,6969,6963,6957,95,10,2024-08-20 11:53:07,2
6,5997,0.0,2803,9,6,9,10,6969,6963,6958,95,10,2024-08-20 11:54:07,2
14,5997,0.0,2753,9,6,9,10,6970,6964,6958,95,10,2024-08-20 11:55:07,2
14,5996,0.0,2630,9,6,9,10,6971,6964,6958,95,10,2024-08-20 11:56:07,2
15,5996,0.0,2634,9,6,9,10,6968,6962,6955,96,10,2024-08-20 11:57:08,2
14,5996,0.0,2766,9,6,9,10,6970,6965,6959,95,10,2024-08-20 11:58:08,2
4,5999,0.0,2565,9,6,9,10,6968,6962,6956,96,10,2024-08-20 12:00:08,2
9,5999,0.0,2565,9,6,9,10,6970,6964,6957,95,10,2024-08-20 12:01:08,2
7,6000,0.0,2588,9,6,9,10,6970,6964,6958,95,10,2024-08-20 12:02:08,2
9,6000,0.0,2565,9,6,9,10,6969,6963,6957,96,10,2024-08-20 12:03:08,2
14,6000,0.0,2615,9,6,9,10,6969,6964,6958,96,10,2024-08-20 12:04:08,2
11,5997,0.0,2323,9,6,9,10,6968,6962,6957,95,10,2024-08-20 12:05:09,2
6,5994,0.0,2649,9,6,9,10,6969,6963,6957,95,10,2024-08-20 12:06:09,2
16,5994,0.0,2802,9,6,9,10,6971,6965,6958,95,10,2024-08-20 12:07:09,2
10,5995,0.0,2843,7,5,7,8,6970,6964,6958,91,8,2024-08-20 12:08:09,3
15,5995,0.0,1419,10,8,10,11,6968,6961,6955,95,11,2024-08-20 12:09:09,3
5,5995,0.0,2735,9,6,9,10,6970,6963,6957,95,10,2024-08-20 12:10:09,2
14,5995,0.0,2121,10,7,9,11,6969,6963,6957,96,10,2024-08-20 12:11:09,2
6,5993,0.0,2835,9,6,9,10,6971,6965,6958,95,10,2024-08-20 12:12:10,2
5,5996,0.0,2578,9,6,9,10,6970,6964,6959,95,10,2024-08-20 12:13:10,2
9,5996,0.0,2560,9,6,9,10,6970,6964,6958,95,10,2024-08-20 12:14:10,2
11,5997,0.0,2121,9,6,9,10,6970,6964,6958,95,10,2024-08-20 12:15:11,2
5,5996,0.0,2262,10,6,9,10,6968,6963,6957,95,10,2024-08-20 12:16:11,2
5,5995,0.0,2646,9,6,9,10,6969,6964,6958,95,10,2024-08-20 12:17:11,2
15,5996,0.0,2542,9,6,9,10,6970,6963,6957,96,10,2024-08-20 12:18:11,2
14,5997,0.0,2451,9,6,9,10,6969,6963,6957,95,10,2024-08-20 12:19:11,2
12,5996,0.0,2732,9,6,9,10,6970,6965,6960,95,10,2024-08-20 12:20:11,2
12,5997,0.0,2644,9,6,9,10,6971,6965,6959,95,10,2024-08-20 12:21:11,2
9,5996,0.0,2754,9,6,9,10,6970,6965,6959,95,10,2024-08-20 12:22:11,2
9,5997,0.0,2733,9,6,9,10,6969,6963,6957,95,10,2024-08-20 12:23:11,2
16,5995,0.0,2319,9,7,8,10,6971,6965,6958,95,9,2024-08-20 12:24:11,3
4,5995,0.0,2465,10,6,9,10,6969,6963,6958,95,10,2024-08-20 12:25:11,2
6,5996,0.0,2260,10,7,9,10,6971,6964,6958,96,10,2024-08-20 12:26:12,2
8,5996,0.0,2406,9,7,9,10,6970,6964,6958,95,10,2024-08-20 12:27:12,3
11,5995,0.0,2664,9,6,9,10,6973,6966,6960,96,10,2024-08-20 12:28:12,2
15,5995,0.0,2655,9,6,9,10,6972,6966,6959,95,10,2024-08-20 12:29:12,2
5,5995,0.0,2427,9,7,9,10,6968,6963,6957,95,10,2024-08-20 12:30:12,3
11,5998,0.0,2506,9,6,9,10,6970,6964,6958,95,10,2024-08-20 12:31:12,2
13,5998,0.0,2777,9,6,9,10,6978,6972,6967,95,10,2024-08-20 12:32:12,2
14,5999,0.0,1926,11,9,11,12,6970,6965,6959,95,11,2024-08-20 12:33:12,3
3,5999,0.0,2697,9,6,9,10,6971,6965,6960,95,10,2024-08-20 12:34:12,2
14,5999,0.0,2672,9,6,9,10,6973,6967,6961,95,10,2024-08-20 12:35:12,2
5,5999,0.0,2515,9,6,9,10,6972,6966,6960,95,10,2024-08-20 12:36:12,2
13,5999,0.0,2645,9,6,9,10,6969,6964,6958,95,10,2024-08-20 12:37:13,2
6,5999,0.0,2464,9,6,9,10,6970,6964,6958,95,10,2024-08-20 12:38:13,2
4,5997,0.0,2593,9,6,9,10,6968,6963,6957,95,10,2024-08-20 12:39:13,2
12,5996,0.0,2746,9,6,9,10,6970,6964,6958,95,10,2024-08-20 12:40:15,2
6,5988,0.0,2734,9,6,9,10,6969,6963,6956,95,10,2024-08-20 12:41:15,2
5,5996,0.0,2776,9,6,9,10,6970,6964,6959,95,10,2024-08-20 12:42:15,2
13,5997,0.0,2443,9,6,9,10,6968,6962,6957,95,10,2024-08-20 12:43:15,2
12,5999,0.0,2411,9,6,9,10,6971,6965,6958,95,10,2024-08-20 12:44:16,2
15,5999,0.0,2624,9,6,9,10,6971,6965,6958,95,10,2024-08-20 12:45:16,2
4,5999,0.0,2709,9,6,9,10,6971,6966,6960,95,10,2024-08-20 12:46:16,2
4,5999,0.0,2640,9,6,9,10,6972,6966,6961,95,10,2024-08-20 12:47:16,2
7,5999,0.0,2612,9,6,9,10,6970,6964,6959,95,10,2024-08-20 12:48:16,2
14,6000,0.0,2601,9,6,9,10,6971,6965,6959,95,10,2024-08-20 12:49:16,2
3,6000,0.0,483,23,23,24,25,6970,6965,6960,97,24,2024-08-20 12:50:16,5
8,6005,0.0,972,17,16,17,18,6966,6960,6954,96,18,2024-08-20 12:51:16,4
13,5995,0.0,2635,9,6,9,10,6968,6962,6956,95,10,2024-08-20 12:52:16,2
12,6000,0.0,2585,9,6,9,10,6968,6962,6956,95,10,2024-08-20 12:53:16,2
14,5999,0.0,2697,9,6,9,10,6970,6964,6958,95,10,2024-08-20 12:54:16,2
4,5999,0.0,2402,9,6,9,10,6970,6964,6959,95,10,2024-08-20 12:55:16,2
6,5999,0.0,2166,10,7,9,10,6969,6963,6958,95,10,2024-08-20 12:56:16,2
12,5999,0.0,2640,9,6,9,10,6969,6964,6958,95,10,2024-08-20 12:57:16,2
4,5999,0.0,2713,9,6,9,10,6970,6964,6959,95,10,2024-08-20 12:58:16,2
4,5999,0.0,2784,9,6,9,10,6969,6963,6958,95,10,2024-08-20 13:00:16,2
